lat	lon	title	description	icon	iconSize	iconOffset
31.7403333	-113.2695	Puerto Penasco (Punta Penasco Ejido)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.3375	-98.426667	Espíritu Santo	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
21.8471156	-100.7540952	Ojo Caliente	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.8561746	-101.4581851	Coeperio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.4011667	-110.8893333	Campo San Martin	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.709	-110.8845	El Carro Viejo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.456	-109.8666667	Huerta Otilio Montano	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.91932	-100.4025671	Los Piñones (El Sauz)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.8825	-96.161389	San Juan del Río	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.3226667	-108.5513333	El Porvenir	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.6919206	-100.5249477	Tlacote El Alto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1233333	-109.9051667	Tio Luciano	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.701389	-97.275	Mixquiapan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.0746667	-111.2176667	San Dario	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7343333	-111.768	La Pasadita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5701667	-109.3845	Las Tortolitas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8575	-110.8351667	La Vibora	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.438	-109.851	Pinuelas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3671667	-110.5501667	San Isidro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.0158551	-96.5408132	Macuilxóchitl	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5065	-109.1345	Las Agujas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1208333	-110.8228333	Santa Teresita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.2409162	-90.9533209	Miguel Alemán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.957	-109.2673333	La Malia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.738611	-101.636389	Pantla	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.338333	-97.8125	Tamalín	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.3395915	-108.9929731	Martires de Sinaloa	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.5972069	-88.1618218	Xocén	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.1693333	-110.0346667	Rita Gomez (Bloque 1903)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1855	-110.7028333	El Tambor	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.226389	-98.423889	San Rafael	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.021	-111.0235	Rosalio Parra	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.003	-110.3683333	El Pinal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9851667	-111.9351667	SPR Fidencio Hernandez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.2370463	-104.5734541	Santa Barbara	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.6748333	-109.2595	Los Huerigos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.255	-98.998056	San Antonio Zaragoza	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5015	-111.309	El Socorro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.3083333	-108.5691667	El Bonito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.803333	-97.394167	Garcías	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.2299884	-103.5716875	Zacoalco de Torres	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.2186667	-109.9361667	Santa Rosa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.6428333	-110.4061667	La ETA	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7736667	-110.573	Los Zanjones	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.1926667	-109.2366667	El Tiahuare	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.169444	-100.486389	San Cristóbal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9688333	-111.8185	Nueva York	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.025833	-98.797222	Lindavista	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9518756	-100.4850075	Las Piñas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.175004	-97.9410284	El Humo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.0391667	-111.5531667	Rigo Gastelum	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.857	-109.3086667	Junelancahui (Joconas)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.454167	-98.005833	San Miguel Tlacotepec	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.0503333	-109.2181667	Luis Pacheco	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.3218333	-110.5748333	San Judas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.4403333	-110.3553333	San Pablo (El Cardon)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.6708333	-108.8415	Los Puertecitos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.245556	-99.087778	Tepatepec	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
32.2843333	-114.9563333	Celia Cruz	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.119	-111.7516667	Juan Luis Uno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4575	-109.1053333	El Campamento	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6418333	-108.9836667	La Tecolota	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9206191	-100.3885338	Puerto de los Duraznos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.9834762	-89.2265796	Cacalchén	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.5056667	-109.3028333	Rancho Viejo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.0891667	-108.7401667	Las Borregas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.6025	-109.0915	Francisco Solis	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9723333	-110.0076667	Calexico	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7246667	-111.604	Escuadron Doscientos Uno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4003333	-108.7095	Gochico Viejo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.0925	-109.0548333	Santa Cecilia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7804513	-109.6815563	Nicora	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.4378333	-109.1551667	El Dubaral	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6706667	-111.7513333	Los Guajes	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.8729259	-89.9299725	Tamchén	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.5083333	-111.2581667	Rancho la Sierrita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.5738889	-99.9805556	La Laja	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.7901667	-111.7411667	El Burro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7366667	-108.753	La Ruleta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.4889797	-102.9433482	Zapata	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.860883	-110.2389193	San Felipe de Jesus	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1333333	-110.4546667	El Salto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.236634	-87.9362039	Dzonot Aké	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8916667	-109.025	Las Escobas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.8520461	-93.2181976	Vicente Guerrero	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.7406667	-111.7213333	Humberto Canez Figueroa (El Torreon)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8166667	-110.838	Agua Escondida	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6885	-110.8001667	Las Burras	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.9896667	-110.8553333	La Nopalera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5568333	-109.4521667	La Escuadra	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.9884424	-101.8791582	Las Negritas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.358	-110.4355	Campo de Javier Ochoa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.6008333	-112.0418333	Ejido Ignacio M. Altamirano	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8703333	-109.1166667	El Papalote	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1725	-110.8508333	El Tronconal	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.5718333	-109.7018333	El Jarazo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.536111	-99.719167	San Antonio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.001389	-99.2125	Buenavista de Allende (Buenavista)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.1738428	-87.9275166	San Gregorio Mis	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3035	-110.974	El Solobino	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
32.4265	-114.8543333	Antonio Marquez Herrera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.934544	-105.0955533	Nuevo Sitio Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4238333	-109.8886667	San Antonio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.950278	-96.613611	San Sebastián Teitipac	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
16.2856975	-94.1946014	Chahuites	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.916111	-97.044722	Moyoapan	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.1711667	-111.7543333	La Huerta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7761667	-111.8245	El Yanqui (Don Lemo)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.576667	-97.955	Colonia Gustavo Díaz Ordaz	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.841667	-97.725833	Xochimilco	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.4196667	-108.9885	Pie de la Cuesta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6698333	-111.2193333	El Milagro 1	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7346667	-112.4598333	Santa Susana	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7573333	-109.104	La Herradura	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6021667	-108.9038333	Rincon del Venado	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9045827	-100.4208491	Las Palmas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.8986955	-100.5327294	El Plátano	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.110833	-96.636667	Sonora	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9583333	-109.4385	La Bidorama	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.9053042	-112.91306	Morelia	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.9183333	-109.0596667	El Aliso	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8421667	-110.4423333	La Morita (Las Moritas)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.0818333	-91.4722549	Ubilio García	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.6263333	-110.871	Campo de Garambullo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.107	-110.5046667	El Vaquero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3046667	-113.271	Estero Tiburon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.530556	-98.218889	Colonia Loma Bonita	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
26.6188333	-108.9575	La Iguana (La Iguana Norte)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.6085	-109.934	Rancho Guadalupe	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4408333	-110.0051667	Canal Cuatro y Meridiano	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.0270409	-89.3074434	San José Grande	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.6373304	-99.9788379	San Miguel Totolmaloya	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9506667	-109.5186667	Torrencito de Chacon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0748333	-110.092	Las Guayabillas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.036	-110.905	Campo Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.3546667	-109.0898333	El Oso	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6075	-110.8733333	Pozo Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5516667	-109.975	La Casona (La Ilusion)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.2709313	-91.7350685	Chocolja	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.2681667	-110.8738333	El Fiel	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5508333	-109.7751667	Granja San Jose	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1555	-111.7845	San Ignacio 1	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.2760634	-104.0188165	Antonio Amaro	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.114444	-99.201667	Teltipán de Juárez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.573	-109.2526667	El Aserradero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.069444	-96.971111	Presidio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.217	-110.0086667	Corrales sin nombre	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9338333	-110.335	Huerobabi Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.2848333	-110.8923333	Campo Kaliroy Dos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.5322988	-105.4520189	La Concha	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.875	-111.4765	Covadonga	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1736667	-111.3418333	Pozo Cuatro (Ejido Busani)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.657	-110.9503333	La Granja	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.807	-111.5715	Venecia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5393333	-110.0736667	La Huerta	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.9035	-109.9198333	La Amargosa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.5548333	-111.5856667	Hermenegildo Galeana	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.881111	-98.619167	Tecuanipa (San Miguel Tecuanipa)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.466667	-100.580278	Cutzamala de Pinzón	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.5211174	-104.2784976	El Durazno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8368333	-111.6013333	El Pocito (Orebalma)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7685	-109.1856667	El Chiquerito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.375	-108.9588333	Los Sonogoris	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.3371667	-110.2241667	El Palo Fierral	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.4149322	-103.2356616	Santa Rosa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9693333	-110.473	Coplamar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9028333	-109.0903333	El Potrero Grande	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1511667	-109.988	Jose Villegas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.334	-108.7753333	El Duraznito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.8815684	-103.5603371	El Limon	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.3865	-108.7401667	Los Alisos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2066667	-109.6506667	Los Alisos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.1552941	-88.3136897	Sucilá	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.7685	-111.4715	La Ponderosa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
15.810556	-96.723611	San Francisco Cozoaltepec	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
23.4428745	-103.9177022	Piedras Azules	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.0763333	-111.6525	El Manudo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0711667	-111.0418333	La Yeya	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.366111	-94.193333	San Pedro Tapanatepec	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1511667	-110.1915	El Metate	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.2556667	-110.5078333	La Verbena	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3046667	-111.5333333	Santa Anita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5551667	-110.8865	El Sauz	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0881667	-111.7333333	La Yuta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.743	-110.1516667	El Bellotal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5185	-110.002	El Realito (Felipe Juzacamea)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.0488991	-98.163079	Ahuazotepec	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.9096667	-109.4588333	La Mesa Quemada	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
